file_id	author	title	pages	author_impact_date	group	group_category	resource	resource_category	rule_category	direction	rule_name	confidence	specificity
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Physicians	Occupation	Right to determine physiological truth through dissection	Legal standing	Professional status	MORE	Physician-Philosopher diagnostic authority	9	7
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Sophists	Occupation	Access to scientific credibility	Political power	Intellectual exclusion	LESS	Sectarian intellectual exclusion	7	6
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Butchers	Occupation	Right to provide expert anatomical testimony	Legal standing	Legal standing	MORE	Empirical witness standing	8	5
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Physicians	Occupation	Right to demonstrate natural principles	Legal standing	Access to intellectual authority	MORE	Physician-Philosopher intellectual authority	9	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Sophists	Occupation	Right to be heard in scientific debate	Legal standing	Exclusion from scientific discourse	LESS	Sophist intellectual exclusion	8	5
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Students	Age	Access to authoritative scientific texts	Economic privileges	Access to educational resources	MORE	Student textual access	7	3
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Children	Age	Right to participate in traditional games	Cultural participation	Access to social customs	MORE	Childhood play activities	10	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Mothers	Gender	Provision of menstrual blood for fetal development	Economic privileges	Biological resource allocation	LESS	Maternal biological contribution	9	3
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Unsystematic thinkers	Occupation	Right to be recognized in philosophical debate	Legal standing	Exclusion from intellectual discourse	LESS	Intellectual sector exclusion	9	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Atomist philosophers	Occupation	Right to participate in divinatory practices	Religious access	Exclusion from religious participation	LESS	Divinatory dismissal	8	5
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Butchers	Occupation	Recognition of anatomical knowledge	Legal standing	Access to intellectual standing	MORE	Admission to medical dispute	9	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Youths	Age	Access to effective biliary purgation	Economic privileges	Medical treatment differentiation	MORE	Youth bile evacuation	8	2
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Elders	Age	Access to effective phlegm purgation	Economic privileges	Medical treatment differentiation	MORE	Elderly phlegm evacuation	8	2
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Physicians	Occupation	Right to observe vivisection for proof	Legal standing	Access to scientific proof	MORE	Anatomical demonstration access	9	5
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Unintelligent students	Health	Freedom from menial tasks	Freedom	Obligation of menial labor	LESS	Slave labor for unintelligent students	7	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Students	Age	Right to claim professional titles	Legal standing	Access to professional status	MORE	Physician professional self-identification	9	3
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Peasants	Occupation	Right to retain extra grain weight	Property and inheritance	Economic deception	MORE	Theft via corn-water trick	8	5
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Slaves	Freedom status	Protection from accusation of rascality	Legal standing	Legal and moral accountability	LESS	Slave accountability for theft	9	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Slaves	Freedom status	Reputation for honesty and integrity	Legal standing	Social control of status	LESS	Slave social behavioral expectation	9	2
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Laborers	Occupation	Right to leisure and carousing	Economic privileges	Labor-based lifestyle differentiation	LESS	Laborer winter activity exemption	7	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Slaves	Freedom status	Right to hold professional/intellectual positions	Social status	Exclusion from high-status labor	LESS	Slave occupational restriction	7	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Physicians	Occupation	Right to define and treat bodily disease	Legal standing	Access to judicial/intellectual authority	MORE	Professional medical standing	9	6
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Elders	Age	Access to health-promoting nutrition (honey)	Economic privileges	Age-based resource allocation	MORE	Seniority-based dietary benefit	9	3
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Youths	Age	Access to specific luxury foods (honey)	Economic privileges	Age-based resource restriction	LESS	Youth dietary restriction	8	3
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Manual laborers	Occupation	Protection from bile-induced illness	Body integrity	Socio-economic health disparity	LESS	Laborer health vulnerability	7	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Defendants	Legal standing	Right to empirical defense	Legal standing	Access to judicial protection	MORE	Medical practitioner procedural standard	7	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Impregnated females	Gender	Active agency in biological generation	Legal standing	Denial of active procreative agency	LESS	Menstrual blood material role	9	2
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Males	Gender	Status as primary formative agent of offspring	Marriage and family	Grant of procreative authority	MORE	Semen as formative agent	9	2
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Medical theorists	Occupation	Right to a respectable academic pedigree	Legal standing	Access to intellectual authority	MORE	Philosophical pedigree requirement	8	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Physicians	Occupation	Right to be distinguished from manual laborers	Economic privileges	Professional distinction	MORE	Anatomical knowledge threshold	9	5
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Medical writers	Occupation	Right to be recognized as accurate	Legal standing	Intellectual exclusion	MORE	Adherence to Hippocratic doctrine	9	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	The sick	Health	Right to restorative nutrition	Economic privileges	Access to restoration	MORE	Medical care for emaciated	9	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	The healthy	Health	Equality of nutritional replacement	Economic privileges	Standard resource allocation	MORE	Nutritional priority for healthy	8	2
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Old people	Age	Access to honey as a beneficial nutrient	Economic privileges	Grant of health-based privilege	MORE	Senior dietary honey access	10	3
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Young people	Age	Access to honey as a beneficial nutrient	Economic privileges	Age-based dietary restriction	LESS	Youth honey restriction	9	3
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Naturally bilious persons	Health	Access to honey as a beneficial nutrient	Economic privileges	Health-based dietary exclusion	LESS	Bilious person honey restriction	10	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Laborers	Occupation	Access to honey as a beneficial nutrient	Economic privileges	Occupation-based dietary restriction	LESS	Laborer honey restriction	8	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Scientific investigators	Occupation	Right to investigate primary causes	Economic privileges	Access to intellectual labor	MORE	Scientific investigator's causal inquiry	9	8
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Medical practitioners	Occupation	Right to investigate primary causes	Economic privileges	Professional restriction	LESS	Practitioner causal exclusion	9	7
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Elders	Age	Retention of moist/warm humours	Health	Health-based diagnostic status	LESS	Elderly cold-humour accumulation	8	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Adults past their prime	Age	Protection from black bile excess	Health	Age-based medical categorization	LESS	Post-prime atrabiliary excess	9	5
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Pregnant women	Gender	Right to manual fetal monitoring	Legal standing	Access to medical care	MORE	Midwife uterine examination	9	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Parturient women	Gender, Age	Right to professional obstetric assistance	Legal standing	Access to medical care	MORE	Midwife-led labor management	10	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Physicians	Occupation	Access to animal dissection for diagnosis	Economic privileges	Scientific training	MORE	Medical student research protocol	9	7
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Intellectual elite	Occupation	Access to advanced scientific training	Political power	Educational access	MORE	Elite intellectual gatekeeping	8	8
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Midwives	Occupation	Right to perform obstetric physical examinations	Legal standing	Access to medical practice	MORE	Midwife medical practice authority	10	8
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Physicians	Occupation	Right to diagnose and treat diseases through dissection and observation	Legal standing	Access to medical practice	MORE	Physician diagnostic authority	9	7
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Women	Gender	Agency over physical exertion during childbirth	Body integrity	Bodily autonomy	MORE	Pregnant women's labor autonomy	8	3
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Physicians	Occupation	Right to perform animal vivisection	Legal standing	Access to scientific discovery	MORE	Vivisection for medical research	10	8
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	The sick	Health	Right to clinical diagnosis of gastric weakness	Legal standing	Access to medical diagnosis	MORE	Medical oversight of digestion	9	3
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Youths	Age	Access to authoritative scientific knowledge	Legal standing	Access to advanced knowledge	LESS	Intellectual elite training requirement	9	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	The uneducated	Wealth	Right to participate in scientific validation	Legal standing	Exclusion from intellectual community	LESS	Scientific discourse exclusion	8	2
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Pregnant women	Gender	Recognition of natural birth status	Legal standing	Legal and medical status	MORE	Delivery vs Abortion distinction	9	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	People who have given up active exercise	Health	Protection from plethoras and toxic humours	Body integrity	Health-based physical relief	MORE	Physical exercise exemption	8	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Amputees	Health	Protection from plethoras and toxic humours	Body integrity	Health-based physical relief	MORE	Amputee humoral purging	9	6
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	The hungry/needy	Wealth	Access to common food stocks	Economic privileges	Economic privilege	MORE	Resource sharing in hunger	6	2
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Gardeners	Occupation	Access to water-supply through channels	Economic privileges	Access to public resources	MORE	Garden irrigation infrastructure requirement	9	4
tlg0057.tlg010.perseus-eng2	Galen	On the Natural Faculties.	195	164	Sick persons	Health	Right to specific fluids for rapid absorption	Economic privileges	Access to medical care	MORE	Sick wine consumption exception	7	3
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Women	Gender	Right to formal military and political leadership	Political power	Access to political power	LESS	Male military command	8	2
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Elders	Age	Exemption from active military service	Military	Military service relief	MORE	Elder military exemption	9	3
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Maidens	Age	Right to life and protection from ritual execution	Body integrity	Violation of bodily integrity	LESS	Sacrificial Daughter Execution	10	8
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Maidens	Age	Right to public speech/protest in ritual contexts	Legal standing	Restriction of speech	LESS	Female Silent Admissibility	9	7
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Children	Age	Right to bodily autonomy against parental decisions	Body integrity	Marriage restriction	LESS	Parental Marriage Control	9	4
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Wives of rulers	Gender	Right to receive public reverence	Legal standing	Access to social respect	MORE	Marital social deference	10	8
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Victorious soldiers	Occupation	Right to claim conquered resources by lot	Economic privileges	Grant of economic privilege	MORE	Military plunder rights	9	4
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Conquered populations	Origin	Freedom from enslavement	Freedom	Restriction of personal freedom	LESS	Prisoner of war enslavement	9	4
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Conquered populations	Origin	Protection of sacred property from looting	Property and inheritance	Protection from seizure	MORE	Sacrosanctity of temples	8	3
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Hosts	Citizenship	Protection from theft by guests	Body integrity	Protection from harm	MORE	Sanctity of the guest-bond	10	2
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Soldiers killed in action	Occupation	Right to return of remains (ashes) and burial	Religious access	Access to ritual	MORE	Public funeral rites	9	4
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Women	Gender	Right to be taken seriously in public discourse	Legal standing	Exclusion from rational standing	LESS	Female intellectual dismissal	8	2
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	High-born women	Gender	Right to lead public sacrifice	Religious access	Access to religious ritual	MORE	Royal sacrificial authority	9	4
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Wives	Gender	Right to sexual autonomy	Marriage and family	Regulation of female conduct	LESS	Marital fidelity expectation	10	2
tlg0085.tlg005.perseus-eng4	Aeschylus	Agamemnon	121	-489	Citizens	Citizenship	Right to burial in ancestral soil	Legal standing	Access to funerary rites	MORE	Citizen burial rights	8	3
